ACCELEROMETER X,ACCELEROMETER Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y,GRAVITY Z,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,LIGHT,MAGNETIC FIELD X,MAGNETIC FIELD Y,MAGNETIC FIELD Z,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,PROXIMITY,ATMOSPHERIC PRESSURE,SOUND LEVEL,LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude,LOCATION Altitude-google,LOCATION Altitude-atmospheric pressure,LOCATION Speed,LOCATION Accuracy,LOCATION ORIENTATION,Satellites in range,Time,YYYY-MO-DD HH-MI-SS_SSS
-1.6869,4.9316,8.8415,-1.6644,4.5262,8.5389,0.2264,0.1035,-0.5352,-0.0133,-8.00E-04,0.0028,3861,-91.42,-12.65,33.31,112.65,-27.54,11.11,3.1,983.11,67.039,42.496536,-83.44233,767.88,901.1960982,,43.09,10.374194,100.4,18 / 18,154018,2018-07-24 13:17:57:606
-1.407,2.7709,10.3203,-1.5826,4.3178,8.6615,0.4351,-1.7239,0.6838,-0.0306,-0.0087,0.0085,3862,-88.76,-8.85,39.2,112.08,-26.67,10.58,3.1,982.91,68.632,42.496536,-83.44212,765.49,901.1960982,,50.22,13.832258,96.9,18 / 18,154519,2018-07-24 13:17:58:107
-0.9093,2.0818,8.5998,-1.4778,4.0832,8.7928,0.6522,-2.1758,0.546,-0.0062,-0.0267,0.0065,3812,-89.38,-13.66,27.17,110.09,-25,9.86,3.1,982.91,65.284,42.496536,-83.44212,765.49,901.1960982,,50.22,13.832258,96.9,18 / 18,155019,2018-07-24 13:17:58:607
-0.9691,1.9932,11.0429,-1.3515,3.8312,8.9255,0.6932,-1.9403,0.7915,0.0032,0.0122,-0.0092,3872,-89.01,-11.66,28.35,107.9,-23,8.61,3.1,982.94,64.919,42.496593,-83.4418,766.51,901.1960982,,71.28,10.374194,86.7,18 / 18,155519,2018-07-24 13:17:59:107
-0.804,2.0865,11.2845,-1.2392,3.5587,9.0538,0.6518,-1.4794,0.88,0.0117,-0.0024,-0.0086,3787,-88.54,-12.23,28.05,107.05,-21.5,7.94,3.1,982.93,64.632,42.496593,-83.4418,766.51,901.1960982,,71.28,10.374194,86.7,18 / 18,156019,2018-07-24 13:17:59:607
-0.5575,1.7324,10.2006,-1.1825,3.3556,9.1385,0.7231,-1.6826,0.8268,2.00E-04,4.00E-04,-0.007,3835,-90.65,-13.31,26.17,106.07,-20.01,7.37,3.1,982.96,63.7,42.4966,-83.44156,766.73,901.1960982,,70.63,10.374194,86.7,18 / 18,156518,2018-07-24 13:18:00:106
-0.1388,0.0479,9.0688,-1.109,2.9686,9.2805,0.7128,-2.7918,-0.6192,-0.0273,0.0053,-0.0011,3832,-89.46,-15.39,26.22,107.02,-18.71,7.16,3.1,983,64.899,42.4966,-83.44156,766.73,901.1960982,,70.63,10.374194,86.7,18 / 18,157018,2018-07-24 13:18:00:606
-0.5288,-0.1555,10.9639,-1.0538,2.5612,9.4075,0.5706,-2.5674,0.5922,-0.0174,-0.0059,0.0024,3788,-90.7,-13.4,25.64,104.3,-15.75,6.46,3.1,983.12,65.27,42.49661,-83.44134,767.68,901.1960982,,68.22,10.374194,87,18 / 18,157518,2018-07-24 13:18:01:106
0.0191,-0.1388,9.1861,-0.9606,2.2308,9.5011,0.6671,-2.2751,0.2982,-0.0273,-0.0053,0.0014,3799,-89.93,-13.8,27.05,104.33,-13.74,5.88,3.1,983.17,64.845,42.49661,-83.44134,767.68,901.1960982,,68.22,10.374194,87,18 / 18,158018,2018-07-24 13:18:01:606
-1.2634,-0.0311,12.0814,-0.9004,1.9916,9.56,0.3019,-2.0363,0.5559,0.0089,0.0141,0.0051,3754,-90.1,-13.47,26.86,102.88,-11.72,5.38,3.1,983.25,66.379,42.496616,-83.44114,768,901.1960982,,60.88,10.374194,87,16 / 18,158519,2018-07-24 13:18:02:107
-0.1484,0.2608,10.6696,-0.8306,1.6795,9.626,0.3514,-1.6395,0.8021,0.0386,0.0027,-0.0025,3806,-89.52,-13.6,26.44,102.78,-10.25,5.09,3.1,983.29,65.859,42.496616,-83.44114,768,901.1960982,,60.88,10.374194,87,16 / 18,159019,2018-07-24 13:18:02:607
-0.7083,-0.0885,10.1025,-0.7177,1.2952,9.6942,0.2734,-1.4419,0.1787,-0.0049,-2.00E-04,-0.0023,3814,-89.7,-13.14,27.09,101.16,-7.59,4.23,3.1,983.29,62.445,42.496624,-83.44095,769.35,901.1960982,,52.13,10.374194,87,16 / 18,159519,2018-07-24 13:18:03:107
-0.3996,-0.6915,10.1647,-0.6948,1.0887,9.7212,0.2433,-1.5947,0.6148,-0.0015,-0.001,0.0026,3776,-89.8,-13.76,27.22,101.42,-6.6,4.1,3.1,983.33,64.269,42.496624,-83.44095,769.35,901.1960982,,52.13,10.374194,87,16 / 18,160018,2018-07-24 13:18:03:606
-0.3661,-0.8686,10.7701,-0.6284,0.772,9.756,0.2868,-1.5991,0.628,0.0073,0.0161,0.0016,3757,-88.89,-13.44,27.29,100.21,-4.8,3.67,3.1,983.35,62.958,42.496624,-83.44081,770.33,901.1960982,,43.02,10.374194,87,16 / 18,160518,2018-07-24 13:18:04:106
-0.4068,-0.3087,10.7175,-0.5388,0.4561,9.7812,0.1552,-0.8807,0.3012,0.0014,0.0204,0.0059,3731,-87.17,-15.38,21.73,100.78,-2.8,3.23,3.1,983.45,61.385,42.496624,-83.44081,770.33,901.1960982,,43.02,10.374194,87,16 / 18,161018,2018-07-24 13:18:04:606
-0.7226,0.3948,10.3705,-0.5331,0.4043,9.7838,0.0693,-0.1456,-0.1209,-3.00E-04,-0.0077,0.0032,3702,-86.81,-15.99,20.72,101.26,-2.4,3.15,3.1,983.49,59.148,42.49663,-83.440704,770.69,901.1960982,,32.29,10.374194,86.5,16 / 18,161519,2018-07-24 13:18:05:107
-0.6126,1.2203,10.5141,-0.5385,0.4479,9.7816,-0.0527,0.839,-0.1124,0.0046,-0.0022,0.004,3385,-86.9,-14.13,21.57,100.01,-2.44,3.12,3.1,983.53,59.122,42.49663,-83.440704,770.69,901.1960982,,32.29,10.374194,86.5,16 / 18,162018,2018-07-24 13:18:05:606
-0.926,1.6582,9.9326,-0.6238,0.9163,9.7438,-0.1563,0.7014,-0.176,0.0022,-0.0085,0.0053,3630,-88.48,-15.41,22.91,101.52,-5.36,3.66,3.1,983.53,55.908,42.496635,-83.44062,771.24,901.1960982,,23.69,10.374194,85.8,16 / 18,162518,2018-07-24 13:18:06:106
-0.6269,1.2658,9.0975,-0.6404,1.2609,9.7041,0.1977,0.2231,-0.0255,0.016,0.0016,-0.0065,3695,-89.18,-14.94,21.86,101.63,-6.36,3.77,3.1,983.56,55.884,42.496635,-83.44062,771.24,901.1960982,,23.69,10.374194,85.8,16 / 18,163018,2018-07-24 13:18:06:606
-0.481,1.651,9.8082,-0.6325,1.4234,9.6822,0.0169,0.169,-0.0635,-3.00E-04,-0.001,-0.0123,3329,-89.3,-15.16,22.33,102.12,-8.11,3.75,3.1,983.55,57.197,42.49663,-83.44056,770.65,901.1960982,,19.87,10.374194,85.8,14 / 18,163518,2018-07-24 13:18:07:106
-0.603,1.7013,9.947,-0.679,1.511,9.6657,0.0208,0.1087,0.137,-0.0066,0.0012,0.0024,2779,-90.34,-12.89,26.13,101.44,-8.88,3.97,3.1,983.55,53.538,42.49663,-83.44056,770.65,901.1960982,,19.87,10.374194,85.8,14 / 18,164018,2018-07-24 13:18:07:606
-0.7537,1.4405,9.4852,-0.6862,1.5499,9.6591,0.3005,0.0424,-0.098,0.0128,-0.009,-0.0017,2977,-90.58,-14.24,28.17,102.22,-8.99,4.12,3.1,983.56,53.478,42.49664,-83.44051,768.47,901.1960982,,17.03,10.374194,86.2,14 / 18,164519,2018-07-24 13:18:08:107
-0.7083,1.6439,9.8752,-0.6923,1.5743,9.6547,0.0566,0.0416,-0.1462,0.0036,-0.0024,-0.0068,3366,-91.38,-13.73,26.11,102.06,-9.13,4.15,3.1,983.55,53.191,42.49664,-83.44051,768.47,904.2664791,,17.03,10.374194,86.2,14 / 18,165018,2018-07-24 13:18:08:606
-0.7777,1.4955,10.0427,-0.7118,1.5895,9.6508,-0.0658,0.0094,0.0716,0.0056,-0.0037,-0.0065,3412,-89.96,-13.47,27.02,101.76,-9.33,4.22,3.1,983.55,54.44,42.496643,-83.44046,768.57,904.2664791,,14.33,10.374194,86.4,15 / 18,165520,2018-07-24 13:18:09:108
-0.4929,1.7157,10.0044,-0.6965,1.5308,9.6614,0.0131,-0.1148,-0.0016,0.0111,-0.001,-0.0011,3186,-90.08,-14.96,26.86,102.84,-8.96,4.1,3.1,983.57,53.036,42.496643,-83.44046,768.57,904.2664791,,14.33,10.374194,86.4,15 / 18,166019,2018-07-24 13:18:09:607
-0.8088,1.5242,10.3872,-0.6924,1.4921,9.6677,-0.0225,-0.0135,0.0788,-0.0043,0.0053,-0.0049,2963,-89.96,-14.38,26.59,102.15,-8.75,4.1,3.1,983.55,54.713,42.496643,-83.44042,769.94,904.2664791,,11.63,10.374194,88.4,15 / 18,166518,2018-07-24 13:18:10:106
-0.9212,2.4574,9.7101,-0.7165,1.5753,9.6528,-0.1866,0.7815,-0.2118,0.004,0.0024,-0.0051,2873,-90.66,-13.66,27.23,102.15,-9.08,4.17,3.1,983.57,51.61,42.496643,-83.44042,769.94,904.2664791,,11.63,10.374194,88.4,15 / 18,167019,2018-07-24 13:18:10:607
-0.8566,2.4909,9.6263,-0.8141,2.1218,9.5397,-0.1072,0.2604,-0.0082,-0.0025,6.00E-04,-0.0047,3186,-90.84,-14.58,25.88,103.75,-12.1,4.74,3.1,983.57,50.452,42.496643,-83.4404,767.18,904.2664791,,8.78,10.374194,86.1,16 / 18,167518,2018-07-24 13:18:11:106
-0.8901,2.4024,9.5306,-0.8325,2.2599,9.5063,0.0026,0.0622,-0.1141,-7.00E-04,-0.0031,-0.0039,3343,-90.76,-13.53,26.08,103.57,-13.17,4.98,3.1,983.56,51.209,42.496643,-83.4404,767.18,904.2664791,,8.78,10.374194,86.1,16 / 18,168018,2018-07-24 13:18:11:606
-0.938,2.3976,9.7412,-0.8671,2.3227,9.4881,-0.0122,0.0349,-0.0467,0.0036,-6.00E-04,0.0089,3321,-91.08,-14.46,25.93,103.81,-13.7,5.22,3.1,983.57,51.763,42.496647,-83.44037,767.31,904.2664791,,8.46,10.374194,88.2,16 / 18,168519,2018-07-24 13:18:12:107
-0.8997,2.4048,9.612,-0.861,2.3619,9.4789,0.0171,-0.0328,-0.0156,0.0018,0.0012,0.0069,3430,-90.23,-14.4,27.32,104.18,-13.9,5.25,3.1,983.57,50.566,42.496647,-83.44037,767.31,904.2664791,,8.46,10.374194,88.2,16 / 18,169019,2018-07-24 13:18:12:607
-0.8136,1.5625,9.667,-0.8439,2.2511,9.5074,0.1165,-0.7095,0.1781,-0.0017,0.0075,0.0097,3633,-91.56,-12.85,26.41,102.9,-13.27,5.07,3.1,983.58,52.356,42.496647,-83.440346,768.31,904.2664791,,8.53,10.374194,87.9,16 / 18,169519,2018-07-24 13:18:13:107
-0.6293,1.7061,9.9422,-0.8061,1.966,9.5737,0.0277,-0.2968,0.1922,-0.0025,-0.0026,0.0091,3659,-90.02,-14.8,26.09,103.76,-11.66,4.77,3.1,983.57,53.199,42.496647,-83.440346,768.31,904.2664791,,8.53,10.374194,87.9,16 / 18,170018,2018-07-24 13:18:13:606
-0.8542,2.333,9.6814,-0.7763,1.9659,9.5762,-0.0331,0.28,-0.1297,0.0012,-0.0012,0.0051,3686,-91.04,-13.6,26.24,102.8,-11.11,4.58,3.1,983.56,52.895,42.496647,-83.440315,770.36,904.2664791,,7.27,10.374194,88.8,16 / 18,170519,2018-07-24 13:18:14:107
-0.8231,2.2349,9.667,-0.7971,2.1109,9.5435,-0.011,0.0792,-0.0227,-0.0021,-4.00E-04,0.0034,3656,-90.45,-14.54,27.33,103.52,-12.32,4.77,3.1,983.56,52.299,42.496647,-83.440315,770.36,904.2664791,,7.27,10.374194,88.8,16 / 18,171019,2018-07-24 13:18:14:607
-0.9236,2.2062,9.6574,-0.7984,2.1771,9.5286,-0.0168,-0.0361,0.1515,0.0067,0.0073,8.00E-04,3697,-91.13,-14.8,26.1,104,-12.83,4.79,3.1,983.56,51.976,42.496647,-83.44029,770.78,904.2664791,,5.76,10.374194,89.7,16 / 18,171518,2018-07-24 13:18:15:106
-0.7466,2.1033,9.7436,-0.7927,2.0989,9.5465,-0.0136,-0.0643,0.0361,-0.0023,2.00E-04,0.0016,3746,-91.02,-14.42,26.1,103.31,-12.56,4.75,3.1,983.57,52.313,42.496647,-83.44029,770.78,904.2664791,,5.76,10.374194,89.7,16 / 18,172018,2018-07-24 13:18:15:606
-0.8279,1.8951,9.7627,-0.78,2.0438,9.5595,0.0135,-0.0944,0.0248,-1.00E-04,0.0016,0.0024,3788,-90.45,-14.56,27.24,103.99,-12.03,4.66,3.1,983.56,52.44,42.496647,-83.44027,770.12,904.2664791,,5.11,10.374194,87.5,17 / 18,172519,2018-07-24 13:18:16:107
-0.7155,1.8449,9.667,-0.758,1.9217,9.5866,0.0324,-0.0939,0.053,0.0016,-0.0047,0.0018,3807,-91.39,-14.42,26.46,102.9,-11.47,4.55,3.1,983.57,53.207,42.496647,-83.44027,770.12,904.2664791,,5.11,10.374194,87.5,17 / 18,173018,2018-07-24 13:18:16:606
-0.8088,1.9071,9.6646,-0.7446,1.8671,9.5984,0.013,-0.0243,-0.0031,0.002,-4.00E-04,6.00E-04,3818,-90.91,-13.96,26.39,102.73,-10.99,4.46,3.1,983.57,53.714,42.496647,-83.44026,772,904.2664791,,3.78,10.374194,86.8,17 / 18,173519,2018-07-24 13:18:17:107
-0.6796,1.8927,9.8417,-0.7426,1.8678,9.5985,0.0013,0.0288,-0.0266,-0.0011,-0.0022,0.001,3818,-90.46,-15.1,26.89,103.57,-10.95,4.41,3.1,983.56,52.197,42.496647,-83.44026,772,904.2664791,,3.78,10.374194,86.8,17 / 18,174019,2018-07-24 13:18:17:607
-0.7633,2.2229,9.8632,-0.7564,1.9485,9.5813,-0.0466,0.1464,-0.0363,0.0014,0.002,4.00E-04,3821,-89.95,-14.74,26.62,103.76,-11.46,4.51,3.1,983.55,52.653,42.496647,-83.440254,773.07,904.2664791,,2.12,13.832258,87.7,16 / 18,174518,2018-07-24 13:18:18:106
-0.8542,2.4167,9.7316,-0.8039,2.1986,9.5231,-0.026,0.1164,-0.0289,0.002,0.0043,0,3822,-90.9,-14.26,27.93,102.2,-12.46,4.7,3.1,983.57,51.715,42.496647,-83.440254,773.07,904.2664791,,2.12,13.832258,87.7,16 / 18,175018,2018-07-24 13:18:18:606
-0.9021,2.4096,9.4971,-0.8261,2.3127,9.4942,-0.014,0.0812,-0.0141,2.00E-04,-0.0033,6.00E-04,3822,-91.23,-13.58,26.85,103.87,-13.64,4.97,3.1,983.56,52.075,42.496647,-83.440254,773.07,904.2664791,,2.12,13.832258,87.7,17 / 18,175518,2018-07-24 13:18:19:106
-0.8997,2.4718,9.4828,-0.8432,2.405,9.4697,-0.0287,0.1074,-0.0252,-7.00E-04,-0.0053,0.001,3810,-91.67,-13.6,27.34,103.88,-14.02,5.05,3.1,983.57,51.865,42.496647,-83.440254,773.07,904.2664791,,2.12,13.832258,87.7,17 / 18,176019,2018-07-24 13:18:19:607
-0.8542,2.4431,9.5522,-0.8459,2.4668,9.4536,0.0156,-0.0456,0.0342,-7.00E-04,0,0.0018,3821,-90.74,-12.89,27.6,103.83,-14.64,5.14,3.1,983.56,50.512,42.49665,-83.44025,775.9,904.2664791,,0.79,13.832258,87.3,17 / 18,176518,2018-07-24 13:18:20:106
-0.792,2.3545,9.5856,-0.8206,2.365,9.4817,0.0548,-0.0985,0.0411,-0.0015,0.0053,-2.00E-04,3795,-90.82,-13,27.89,103.61,-14.15,5,3.1,983.57,51.88,42.49665,-83.44025,775.9,904.2664791,,0.79,13.832258,87.3,17 / 18,177019,2018-07-24 13:18:20:607
-0.8542,2.2181,9.5426,-0.817,2.2829,9.5022,0.0187,-0.0555,0.0228,-0.0021,0.0024,-4.00E-04,3791,-90.88,-13.31,28.15,103.38,-13.55,4.91,3.1,983.57,52.159,42.49665,-83.44025,775.9,904.2664791,,0.79,13.832258,87.3,17 / 18,177518,2018-07-24 13:18:21:106
-0.8207,2.1823,9.8369,-0.8118,2.2263,9.516,-0.1197,0.6957,0.0481,0.0044,0.0031,2.00E-04,3791,-89.9,-13.22,27.09,103.22,-13.16,4.88,3.1,983.57,51.484,42.49665,-83.44025,775.9,904.2664791,,0.79,13.832258,87.3,17 / 18,178020,2018-07-24 13:18:21:608
-0.8734,2.5292,9.6909,-0.8148,2.2411,9.5123,-0.0017,0.0868,-0.045,-0.0011,0.0051,-2.00E-04,3799,-90.59,-12.61,26.84,103.11,-13.21,4.9,3.1,983.57,50.394,42.49665,-83.44025,775.9,904.2664791,,0.79,13.832258,87.3,17 / 18,178518,2018-07-24 13:18:22:106
-0.9045,2.4455,9.6215,-0.8265,2.3056,9.4959,-0.0214,0.0493,-0.0304,-0.0033,-0.0022,0,3788,-91.04,-13.8,27.55,103.98,-13.52,4.95,3.1,983.56,51.34,42.49665,-83.44025,775.9,904.2664791,,0.79,13.832258,87.3,17 / 18,179018,2018-07-24 13:18:22:606
-0.8542,2.3737,9.5952,-0.8308,2.3339,9.4886,0.0039,0.0109,-0.0062,-9.00E-04,-0.0012,0,3791,-89.06,-14.52,27.93,104.96,-13.73,5,3.1,983.58,52.782,42.49666,-83.440254,773.64,904.2664791,,0,13.832258,,17 / 18,179518,2018-07-24 13:18:23:106
-0.859,2.4048,9.6024,-0.8334,2.3431,9.4861,-0.0029,0.0075,-0.0057,5.00E-04,4.00E-04,2.00E-04,3791,-92.8,-12.84,27.11,103.09,-13.82,5.02,3.1,983.56,53.182,42.49666,-83.440254,773.64,904.2664791,,0,13.832258,,17 / 18,180019,2018-07-24 13:18:23:607
-0.8662,2.412,9.6526,-0.8348,2.3476,9.4848,-0.0109,0.012,-0.0081,0.0012,0.001,-2.00E-04,3787,-88.26,-12.23,27.22,103.15,-13.84,5.02,3.1,983.57,51.374,42.49666,-83.440254,773.64,904.2664791,,0,13.832258,,17 / 18,180518,2018-07-24 13:18:24:106
-0.8447,2.3785,9.6885,-0.8342,2.3474,9.485,0.0054,0.0095,0.0246,2.00E-04,8.00E-04,-2.00E-04,3787,-87.4,-14.39,20.8,103.54,-13.85,5.03,3.1,983.58,51.503,42.49666,-83.440254,773.64,904.2664791,,0,13.832258,,17 / 18,181018,2018-07-24 13:18:24:606
-0.8471,2.3689,9.5569,-0.8333,2.3474,9.485,0.0035,-0.0116,-0.0288,-5.00E-04,-0.0014,-4.00E-04,3795,-86.93,-16.06,20.81,104.77,-13.85,5.02,3.1,983.57,52.593,42.49666,-83.440254,773.64,904.2664791,,0,13.832258,,16 / 18,181518,2018-07-24 13:18:25:106
-0.8471,2.4,9.6957,-0.8335,2.3475,9.485,0.003,-8.00E-04,0.0143,-5.00E-04,0,2.00E-04,3791,-88.15,-14.36,24.08,103.89,-13.85,5.03,3.1,983.58,52.595,42.49666,-83.440254,773.64,904.2664791,,0,13.832258,,16 / 18,182018,2018-07-24 13:18:25:606
-0.8495,2.3545,9.6311,-0.8344,2.3474,9.4849,-0.0051,-0.0034,-0.0159,2.00E-04,-4.00E-04,-2.00E-04,3803,-88.01,-14.64,22.88,104.34,-13.85,5.03,3.1,983.57,50.534,42.49666,-83.440254,773.64,904.2664791,,0,13.832258,,15 / 18,182518,2018-07-24 13:18:26:106
-0.7729,2.3521,9.7388,-0.8264,2.3471,9.4857,0.0421,-0.0151,0.0033,-1.00E-04,-0.0039,-2.00E-04,3581,-87.94,-14.12,22.15,103.55,-13.85,4.98,3.1,983.56,53.93,42.49666,-83.440254,773.64,904.2664791,,0,13.832258,,15 / 18,183018,2018-07-24 13:18:26:606
-0.8495,2.388,9.734,-0.83,2.3472,9.4854,0.0029,0.0115,0.0166,-5.00E-04,0.0018,-1.00E-04,3795,-87.98,-12.86,23.56,103.27,-13.85,5.01,3.1,983.57,51.376,42.49666,-83.440254,773.64,904.2664791,,0,13.832258,,15 / 18,183518,2018-07-24 13:18:27:106
-0.8423,2.388,9.734,-0.8299,2.3457,9.4858,0.006,0.0027,0.0223,-7.00E-04,2.00E-04,1.00E-04,3791,-90.45,-13.57,26.49,103.92,-13.84,5,3.1,983.58,52.505,42.49666,-83.440254,773.64,904.2664791,,0,13.832258,,15 / 18,184019,2018-07-24 13:18:27:607
-0.8447,2.4072,9.6622,-0.8311,2.3446,9.4859,0.0032,0.0095,0.0043,1.00E-04,0.0014,-3.00E-04,3791,-89.76,-12.9,26.71,103.93,-13.85,5.02,3.1,983.57,52.116,42.496662,-83.44025,774.35,904.2664791,,0,13.832258,,16 / 18,184518,2018-07-24 13:18:28:106
-0.871,2.388,9.6598,-0.8263,2.3416,9.4871,0.006,0.0234,0.0049,-0.0017,-0.0021,-2.00E-04,3791,-90.97,-12.8,26.07,103.18,-13.81,4.98,3.1,983.58,53.671,42.496662,-83.44025,774.35,904.2664791,,0,13.832258,,16 / 18,185018,2018-07-24 13:18:28:606
-0.8459,2.3462,9.6778,-0.8298,2.3428,9.4865,5.00E-04,0.0158,0.0245,-0.0012,0,-4.00E-04,3791,-89.79,-13.58,27.25,104.08,-13.82,5,3.1,983.58,52.281,42.496662,-83.44025,774.35,904.2664791,,0,13.832258,,17 / 18,185518,2018-07-24 13:18:29:106
-0.853,2.3641,9.5498,-0.8301,2.3421,9.4866,-9.00E-04,-0.0081,0.0217,-0.001,9.00E-04,-2.00E-04,3788,-91.69,-12.54,27.07,103.21,-13.82,5,3.1,983.56,51.838,42.496662,-83.44025,774.35,904.2664791,,0,13.832258,,17 / 18,186018,2018-07-24 13:18:29:606
-0.853,2.4168,9.6419,-0.8301,2.3447,9.486,-0.001,0.0149,0.0259,-0.0017,-0.0015,-1.00E-04,3799,-90.38,-11.92,26.43,102.71,-13.83,5,3.1,983.57,52.256,42.49667,-83.44024,775.83,904.2664791,,0,13.832258,,17 / 18,186518,2018-07-24 13:18:30:106
-0.8578,2.394,9.6646,-0.8308,2.3446,9.4859,0.0048,0.0119,0.0286,0.0011,0.0031,-1.00E-04,3810,-90.74,-13.79,28.14,104.1,-13.83,5.01,3.1,983.57,52.588,42.49667,-83.44024,775.83,904.6137064,,0,13.832258,,17 / 18,187018,2018-07-24 13:18:30:606
-0.8375,2.3976,9.6742,-0.8314,2.3471,9.4853,2.00E-04,0.0203,-0.0032,0.0011,0.0029,2.00E-04,3806,-90.77,-14.11,27.39,103.94,-13.83,5,3.1,983.57,53.232,42.49667,-83.44024,775.83,904.6137064,,0,13.832258,,17 / 18,187519,2018-07-24 13:18:31:107
-0.8566,2.3713,9.7543,-0.8295,2.3441,9.4862,0.0129,-0.0203,0.0026,-1.00E-04,-0.0024,0,3803,-91.13,-13.68,27.72,104.1,-13.83,5,3.1,983.57,52.052,42.49667,-83.44024,775.83,904.6137064,,0,13.832258,,17 / 18,188019,2018-07-24 13:18:31:607
-0.8626,2.4371,9.5976,-0.8322,2.3445,9.4858,0.0044,0.0081,-0.0114,-4.00E-04,-0.0021,7.00E-04,3810,-91.1,-12.91,27.69,103.51,-13.83,5.01,3.1,983.57,51.307,42.49667,-83.44024,775.83,904.6137064,,0,13.832258,,16 / 18,188519,2018-07-24 13:18:32:107
-0.9392,2.5867,9.5007,-0.844,2.4314,9.4629,-0.012,0.1075,0.0153,0.0016,0.0052,2.00E-04,3806,-90.07,-13.88,26.43,104.12,-14.36,5.1,3.1,983.57,52.657,42.49667,-83.44024,775.83,904.6137064,,0,13.832258,,16 / 18,189019,2018-07-24 13:18:32:607
-0.8985,2.1703,9.5797,-0.85,2.4542,9.4565,0.0653,-0.2598,0.1161,-0.0036,0.0017,4.00E-04,3807,-89.71,-13.7,25.76,104.26,-14.68,5.21,3.1,983.57,52.215,42.49667,-83.44024,775.83,904.6137064,,0,13.832258,,16 / 18,189518,2018-07-24 13:18:33:106
-0.8243,2.2038,9.5701,-0.8211,2.2814,9.5022,0.0162,-0.0687,0.0448,0.0031,0.0083,5.00E-04,3799,-89.86,-13.94,26.65,103.94,-13.45,4.94,3.1,983.58,52.126,42.49667,-83.44024,775.83,904.6137064,,0,13.832258,,16 / 18,190018,2018-07-24 13:18:33:606
-0.8339,2.4168,9.6239,-0.8272,2.3163,9.4932,-0.0109,0.0361,-0.0631,2.00E-04,0.0043,5.00E-04,3810,-90.9,-12.97,27.61,103.4,-13.56,4.94,3.1,983.59,51.947,42.49667,-83.44024,775.83,904.6137064,,0,13.832258,,17 / 18,190518,2018-07-24 13:18:34:106
-0.8519,2.4072,9.5749,-0.8296,2.3395,9.4873,0.0087,0.0054,0.0028,-2.00E-04,0.002,-2.00E-04,3803,-91.14,-12.41,26.41,102.58,-13.8,5,3.1,983.59,51.674,42.49667,-83.44024,775.83,904.6137064,,0,13.832258,,17 / 18,191018,2018-07-24 13:18:34:606
-0.9272,2.918,9.5546,-0.8488,2.4427,9.4596,-0.0875,0.4578,-0.1043,0.0066,-0.0028,1.00E-04,3799,-91.72,-12.84,27.7,103.56,-14.3,5.09,3.1,983.59,52.29,42.49667,-83.44024,775.83,904.6137064,,0,13.832258,,17 / 18,191518,2018-07-24 13:18:35:106
-1.0696,3.2004,9.393,-0.9194,2.8379,9.3419,-0.05,0.3259,-0.0772,0.0013,-0.0058,1.00E-04,3799,-92.14,-14.57,26.1,105.36,-16.82,5.62,3.1,983.55,54.416,42.49667,-83.44024,775.83,904.6137064,,0,13.832258,,17 / 18,192018,2018-07-24 13:18:35:606
-0.9332,2.8618,9.4325,-0.9264,2.8736,9.3303,0.0326,-0.1114,0.041,-0.0051,-0.0053,0.0011,3803,-91.06,-14.94,27.7,106.06,-17.21,5.74,3.1,983.56,52.784,42.49667,-83.44024,775.83,904.6137064,,0,13.832258,,17 / 18,192518,2018-07-24 13:18:36:106
-0.8961,2.881,9.5809,-0.9141,2.846,9.34,0.026,0.0029,-0.0107,-9.00E-04,0.0011,4.00E-04,3803,-89.06,-13.16,28.5,105.22,-16.87,5.59,3.1,983.58,57.603,42.49667,-83.44024,775.83,904.6137064,,0,13.832258,,17 / 18,193018,2018-07-24 13:18:36:606
-0.9858,2.8068,9.2973,-0.8999,2.7732,9.3632,0.0161,-0.0443,-0.0345,-0.0025,4.00E-04,0.0012,3795,-89.19,-13.62,28.51,105.7,-16.61,5.51,3.1,983.57,58.839,42.496662,-83.44023,772.6,904.6137064,,3.06,13.832258,99.3,17 / 18,193519,2018-07-24 13:18:37:107
-1.1677,4.0522,9.2913,-0.921,2.9145,9.3181,-0.2307,1.3085,-0.3193,0.0233,0.0047,-0.0039,3795,-91,-13.8,27.74,105.47,-17.29,5.64,3.1,983.58,54.93,42.496662,-83.44023,772.6,904.6137064,,3.06,13.832258,99.3,17 / 18,194019,2018-07-24 13:18:37:607
-1.3759,5.2403,8.8008,-0.9812,3.231,9.207,-0.3904,1.9411,-0.5193,0.0055,-0.0039,-0.0084,3803,-90.34,-15.67,26.06,106.99,-18.82,5.99,3.1,983.57,58.997,42.496662,-83.44022,772.87,904.6137064,,5.18,13.832258,93.1,17 / 18,194518,2018-07-24 13:18:38:106
-1.4165,5.2845,8.6046,-1.2129,4.5164,8.6198,-0.2105,0.6659,-0.1356,0.0067,-0.0037,-0.006,3803,-90.06,-15.14,26.88,109.71,-26.4,7.66,3.1,983.57,63.806,42.496662,-83.44022,772.87,904.6137064,,5.18,13.832258,93.1,17 / 18,195018,2018-07-24 13:18:38:606
